1,25.8495210262655,27.8347316006051,2.56495219114045,3.81028022780887
2,34.7401644554228,21.3227767855119,9.36270420676314,4.65693533080966
3,18.0015521042886,22.7106185926699,4.86389898592172,4.87777321125268
4,36.713555284297,21.5138922537078,7.93752574133913,5.7260674358423
5,39.211629911587,35.2785929065534,2.09334239524346,2.94965328578242
6,41.709453052845,0.782234634826351,1.50339986738954,2.1434379201011
7,43.1855432527933,3.90345265162171,7.69042590081555,3.50105662140551
8,10.8996899375077,28.5807862702045,2.2218915092342,4.35583116494326
9,41.6110737641409,30.8695085727042,1.56343018543357,1.76250318501235
10,26.0064707655371,43.1934111466805,1.97697918161443,5.54026101593385
11,0.228981197366174,38.3340999310744,2.43156022083576,3.79685286201502
